Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"value = utilities.SafeActions.getAttributeValue(findTestObject(""Pages/Sale/tab_Sale_Active""), ""Sale"")",Chrome 76.0.3809.100,,,2019-10-29 07:30:14,2019-10-29 07:30:15,1.170s,PASSED
closeBrowser(),Chrome 76.0.3809.100,,,2019-10-29 07:30:15,2019-10-29 07:30:17,1.246s,PASSED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-10-29 07:30:17,2019-10-29 07:30:17,0.034s,PASSED
Start listener action : sampleAfterTestCase,Chrome 76.0.3809.100,,,2019-10-29 07:30:17,2019-10-29 07:30:17,0.000s,PASSED
,,,,,,,
Test Cases/FirstView/FirstPayVault/TC_1st_Pay_Vault_003,Chrome 76.0.3809.100,,,2019-10-29 07:30:17,2019-10-29 07:31:16,59.453s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-10-29 07:30:17,2019-10-29 07:30:17,0.003s,PASSED
"utilities.SafeActions.openBrowser(Old_URL, [PageLoadTime])",Chrome 76.0.3809.100,,,2019-10-29 07:30:18,2019-10-29 07:30:18,0.008s,NOT_RUN
delay(6),Chrome 76.0.3809.100,,,2019-10-29 07:30:18,2019-10-29 07:30:18,0.005s,NOT_RUN
"utilities.SafeActions.safeSelectOptionInDropDownByVisibleText(findTestObject(""Pages/Sale/dropDown_AccountType""), ""ranjanatest2 - 888814981372/001 Account Type: Retail"", ""Select by Value"", [25])",Chrome 76.0.3809.100,,,2019-10-29 07:30:18,2019-10-29 07:30:18,0.003s,NOT_RUN
"utilities.SafeActions.openBrowser(URL, [PageLoadTime])",Chrome 76.0.3809.100,,,2019-10-29 07:30:18,2019-10-29 07:30:30,12.695s,PASSED
"pages.Login.login(uName, password)",Chrome 76.0.3809.100,,,2019-10-29 07:30:30,2019-10-29 07:30:36,5.680s,PASSED
"callTestCase(findTestCase(""FirstView/Login/TC_SendCode""), [:], STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-10-29 07:30:36,2019-10-29 07:30:39,2.815s,PASSED
